urface VarAna 3hr SndgBased V2.1_092508: DARWIN TWPICE-IOP-2006, and number of Single-Level Fields:
      43
lon: 130.891(degree_east), lat: 12.425(degree_south), alt: 29.9(m), phis: 286.16(m2/s2), and Length of each field:
         215
time[Calendar day fraction of the year][](Day){}{v1}
  1.7125000e+01  1.7250000e+01  1.7375000e+01  1.7500000e+01  1.7625000e+01
  1.7750000e+01  1.7875000e+01  1.8000000e+01  1.8125000e+01  1.8250000e+01
  1.8375000e+01  1.8500000e+01  1.8625000e+01  1.8750000e+01  1.8875000e+01
  1.9000000e+01  1.9125000e+01  1.9250000e+01  1.9375000e+01  1.9500000e+01
  1.9625000e+01  1.9750000e+01  1.9875000e+01  2.0000000e+01  2.0125000e+01
  2.0250000e+01  2.0375000e+01  2.0500000e+01  2.0625000e+01  2.0750000e+01
  2.0875000e+01  2.1000000e+01  2.1125000e+01  2.1250000e+01  2.1375000e+01
  2.1500000e+01  2.1625000e+01  2.1750000e+01  2.1875000e+01  2.2000000e+01
  2.2125000e+01  2.2250000e+01  2.2375000e+01  2.2500000e+01  2.2625000e+01
  2.2750000e+01  2.2875000e+01  2.3000000e+01  2.3125000e+01  2.3250000e+01
  2.3375000e+01  2.3500000e+01  2.3625000e+01  2.3750000e+01  2.3875000e+01
  2.4000000e+01  2.4125000e+01  2.4250000e+01  2.4375000e+01  2.4500000e+01
  2.4625000e+01  2.4750000e+01  2.4875000e+01  2.5000000e+01  2.5125000e+01
  2.5250000e+01  2.5375000e+01  2.5500000e+01  2.5625000e+01  2.5750000e+01
  2.5875000e+01  2.6000000e+01  2.6125000e+01  2.6250000e+01  2.6375000e+01
  2.6500000e+01  2.6625000e+01  2.6750000e+01  2.6875000e+01  2.7000000e+01
  2.7125000e+01  2.7250000e+01  2.7375000e+01  2.7500000e+01  2.7625000e+01
  2.7750000e+01  2.7875000e+01  2.8000000e+01  2.8125000e+01  2.8250000e+01
  2.8375000e+01  2.8500000e+01  2.8625000e+01  2.8750000e+01  2.8875000e+01
  2.9000000e+01  2.9125000e+01  2.9250000e+01  2.9375000e+01  2.9500000e+01
  2.9625000e+01  2.9750000e+01  2.9875000e+01  3.0000000e+01  3.0125000e+01
  3.0250000e+01  3.0375000e+01  3.0500000e+01  3.0625000e+01  3.0750000e+01
  3.0875000e+01  3.1000000e+01  3.1125000e+01  3.1250000e+01  3.1375000e+01
  3.1500000e+01  3.1625000e+01  3.1750000e+01  3.1875000e+01  3.2000000e+01
  3.2125000e+01  3.2250000e+01  3.2375000e+01  3.2500000e+01  3.2625000e+01
