3,Other Zooplankton Carbon Concentration,mol C m-3,"carbon from additional zooplankton component concentrations alone (e.g. Micro, meso)",I think this variable should be omitted.  It can be gotten by subtracting the already listed  individual zooplankton components from the sum (zooc).,zoocmisc,,other_zooplankton_carbon,mol C m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,zoocmisc,ocnBgchem
1,Total Alkalinity,eq m-3,"total alkalinity equivalent concentration (including carbonate, nitrogen, silicate, and borate components)","Is ""eq"" in udunits? Dunne says ""equivalents"" is preferred to 10**-6 (i.e., ppm) or kmol/m**3?",talk,,total_alkalinity,eq m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,talk,ocnBgchem
1,pH,1,negative log of hydrogen ion concentration with the concentration expressed as mol H kg-1.,,ph,,ph,1,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,ph,ocnBgchem
1,Dissolve Oxygen Concentration,mol O2 m-3,dissolved oxygen gas concentration in sea water,,o2,,oxygen,mol O2 m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,o2,ocnBgchem
1,Dissolved Nitrate Concentration,mol N m-3,dissolved nitrate concentration in sea water,,no3,,nitrate,mol N m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,no3,ocnBgchem
2,Dissolved Ammonium Concentration,mol N m-3,dissolved ammonium concentration in sea water,,nh4,,ammonium,mol N m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,nh4,ocnBgchem
1,Dissolved Phosphate Concentration,mol P m-3,dissolved Phosphate concentration in sea water,,po4,,phosphate,mol P m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,po4,ocnBgchem
1,Dissolved Iron Concentration,mol Fe m-3,dissolved iron concentration in sea water,,dfe,,iron,mol Fe m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,dfe,ocnBgchem
1,Dissolved Silicate Concentration,mol Si m-3,dissolved silicate concentration in sea water,,si,,silicate,mol Si m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,si,ocnBgchem
1,Total Chlorophyll Mass Concentration,mg Chl m-3,"sum of chlorophyll from all phytoplankton group concentrations.  In most models this is equal to chldiat+chlmisc, that is the sum of ""Diatom Chlorophyll Mass Concentration"" plus ""Other Phytoplankton Chlorophyll Mass Concentration""",,chl,,total_chlorophyll,mg Chl m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,chl,ocnBgchem
3,Diatom Chlorophyll Mass Concentration,mg Chl m-3,chlorophyll from diatom phytoplankton component concentration alone,,chldiat,,diatom_chlorophyll,mg Chl m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,chldiat,ocnBgchem,
3,Other Phytoplankton Chlorophyll Mass Concentration,mg Chl m-3,chlorophyll from additional phytoplankton component concentrations alone,,chlmisc,,other_phytoplankton_chlorophyll,mg Chl m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,chlmisc,ocnBgchem,
3,Particulate Organic Nitrogen Concentration,mol N m-3,sum of particulate organic nitrogen component concentrations,,pon,,particulate_organic_nitrogen,mol N m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,pon,ocnBgchem,
3,Particulate Organic Phosphorus Concentration,mol P m-3,sum of particulate organic phosphorus component concentrations,,pop,,particulate_organic_phosphorus,mol P m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,pop,ocnBgchem,
3,Particulate Biogenic Iron Concentration,mol Fe m-3,sum of particulate organic iron component concentrations,,bfe,,particulate_biogenic_iron,mol Fe m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,bfe,ocnBgchem,
3,Particulate Biogenic Silica Concentration,mol Si m-3,sum of particulate silica component concentrations,,bsi,,particulate_biogenic_silica,mol Si m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,bsi,ocnBgchem,
3,Phytoplankton Nitrogen Concentration,mol N m-3,sum of phytoplankton nitrogen component concentrations,,phyn,,phytoplankton_nitrogen,mol N m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,phyn,ocnBgchem,
3,Phytoplankton Phosphorus Concentration,mol P m-3,sum of phytoplankton phosphorus components,,phyp,,phytoplankton_phosphorus,mol P m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,phyp,ocnBgchem,
3,Phytoplankton Iron Concentration,mol Fe m-3,sum of phytoplankton iron component concentrations,,phyfe,,phytoplankton_iron,mol Fe m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,phyfe,ocnBgchem,
3,Phytoplankton Silica Concentration,mol Si m-3,sum of phytoplankton silica component concentrations,,physi,,phytoplankton_silica,mol Si m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,physi,ocnBgchem,
3,Dimethyl Sulphide Concentration,mol DMS m-3,dimethyl sulphide concentration,,dms,,dimethylsulfide,mol DMS m-3,time: mean area: mean where sea ,,,,,,real,longitude latitude olevel time,dms,ocnBgchem,
,,,,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,






















