  2.4400000e+02  2.4425000e+02  2.4450000e+02  2.4475000e+02  2.4500000e+02
  2.4525000e+02  2.4550000e+02  2.4575000e+02  2.4600000e+02  2.4625000e+02
  2.4650000e+02  2.4675000e+02  2.4700000e+02  2.4725000e+02  2.4750000e+02
  2.4775000e+02  2.4800000e+02  2.4825000e+02  2.4850000e+02  2.4875000e+02
  2.4900000e+02  2.4925000e+02  2.4950000e+02  2.4975000e+02  2.5000000e+02
  2.5025000e+02  2.5050000e+02  2.5075000e+02  2.5100000e+02  2.5125000e+02
  2.5150000e+02  2.5175000e+02  2.5200000e+02  2.5225000e+02  2.5250000e+02
  2.5275000e+02  2.5300000e+02  2.5325000e+02  2.5350000e+02  2.5375000e+02
  2.5400000e+02  2.5425000e+02  2.5450000e+02  2.5475000e+02  2.5500000e+02
  2.5525000e+02  2.5550000e+02  2.5575000e+02  2.5600000e+02  2.5625000e+02
  2.5650000e+02  2.5675000e+02  2.5700000e+02  2.5725000e+02  2.5750000e+02
Year yy(nt):
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03  1.9990000e+03
Month mo(nt):
  7.0000000e+00  7.0000000e+00  7.0000000e+00  7.0000000e+00  7.0000000e+00
  7.0000000e+00  7.0000000e+00  7.0000000e+00  7.0000000e+00  7.0000000e+00
  7.0000000e+00  7.0000000e+00  7.0000000e+00  7.0000000e+00  7.0000000e+00
  7.0000000e+00  7.0000000e+00  7.0000000e+00  7.0000000e+00  7.0000000e+00
  7.0000000e+00  7.0000000e+00  7.0000000e+00  7.0000000e+00  7.0000000e+00
  7.0000000e+00  7.0000000e+00  7.0000000e+00  7.0000000e+00  7.0000000e+00
  7.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00
  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00
  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00
  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00
  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00
  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00
  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00
  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00
  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00
  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00
  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00
Day  day(nt):
  2.4000000e+01  2.4000000e+01  2.4000000e+01  2.5000000e+01  2.5000000e+01
  2.5000000e+01  2.5000000e+01  2.6000000e+01  2.6000000e+01  2.6000000e+01
  2.6000000e+01  2.7000000e+01  2.7000000e+01  2.7000000e+01  2.7000000e+01
  2.8000000e+01  2.8000000e+01  2.8000000e+01  2.8000000e+01  2.9000000e+01
  2.9000000e+01  2.9000000e+01  2.9000000e+01  3.0000000e+01  3.0000000e+01
  3.0000000e+01  3.0000000e+01  3.1000000e+01  3.1000000e+01  3.1000000e+01
  3.1000000e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.0000000e+00
  2.0000000e+00  2.0000000e+00  2.0000000e+00  2.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  4.0000000e+00  4.0000000e+00
  4.0000000e+00  4.0000000e+00  5.0000000e+00  5.0000000e+00  5.0000000e+00
  5.0000000e+00  6.0000000e+00  6.0000000e+00  6.0000000e+00  6.0000000e+00
  7.0000000e+00  7.0000000e+00  7.0000000e+00  7.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  9.0000000e+00  9.0000000e+00
  9.0000000e+00  9.0000000e+00  1.0000000e+01  1.0000000e+01  1.0000000e+01
  1.0000000e+01  1.1000000e+01  1.1000000e+01  1.1000000e+01  1.1000000e+01
  1.2000000e+01  1.2000000e+01  1.2000000e+01  1.2000000e+01  1.3000000e+01
  1.3000000e+01  1.3000000e+01  1.3000000e+01  1.4000000e+01  1.4000000e+01
  1.4000000e+01  1.4000000e+01  1.5000000e+01  1.5000000e+01  1.5000000e+01
  1.5000000e+01  1.6000000e+01  1.6000000e+01  1.6000000e+01  1.6000000e+01
  1.7000000e+01  1.7000000e+01  1.7000000e+01  1.7000000e+01  1.8000000e+01
  1.8000000e+01  1.8000000e+01  1.8000000e+01  1.9000000e+01  1.9000000e+01
  1.9000000e+01  1.9000000e+01  2.0000000e+01  2.0000000e+01  2.0000000e+01
  2.0000000e+01  2.1000000e+01  2.1000000e+01  2.1000000e+01  2.1000000e+01
  2.2000000e+01  2.2000000e+01  2.2000000e+01  2.2000000e+01  2.3000000e+01
  2.3000000e+01  2.3000000e+01  2.3000000e+01  2.4000000e+01  2.4000000e+01
  2.4000000e+01  2.4000000e+01  2.5000000e+01  2.5000000e+01  2.5000000e+01
  2.5000000e+01  2.6000000e+01  2.6000000e+01  2.6000000e+01  2.6000000e+01
  2.7000000e+01  2.7000000e+01  2.7000000e+01  2.7000000e+01  2.8000000e+01
  2.8000000e+01  2.8000000e+01  2.8000000e+01  2.9000000e+01  2.9000000e+01
  2.9000000e+01  2.9000000e+01  3.0000000e+01  3.0000000e+01  3.0000000e+01
  3.0000000e+01  3.1000000e+01  3.1000000e+01  3.1000000e+01  3.1000000e+01
  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.0000000e+00  2.0000000e+00
  2.0000000e+00  2.0000000e+00  2.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  4.0000000e+00  4.0000000e+00  4.0000000e+00
  4.0000000e+00  5.0000000e+00  5.0000000e+00  5.0000000e+00  5.0000000e+00
  6.0000000e+00  6.0000000e+00  6.0000000e+00  6.0000000e+00  7.0000000e+00
  7.0000000e+00  7.0000000e+00  7.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00
  9.0000000e+00  1.0000000e+01  1.0000000e+01  1.0000000e+01  1.0000000e+01
  1.1000000e+01  1.1000000e+01  1.1000000e+01  1.1000000e+01  1.2000000e+01
  1.2000000e+01  1.2000000e+01  1.2000000e+01  1.3000000e+01  1.3000000e+01
  1.3000000e+01  1.3000000e+01  1.4000000e+01  1.4000000e+01  1.4000000e+01
Hour hh(nt):
  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00
  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01
  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01
  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00
  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00
  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01
  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01
  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00
  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00
  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01
  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01
  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00
  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00
  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01
  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01
  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00
  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00
  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01
  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01
  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00
  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00
  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01
  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01
  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00
  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00
  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01
  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01
  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00
  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00
  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01
  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01
  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00
  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00
  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01
  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01
  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00
  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00
  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01
  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01
  0.0000000e+00  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00
  6.0000000e+00  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00
  1.2000000e+01  1.8000000e+01  0.0000000e+00  6.0000000e+00  1.2000000e+01
Minutes mm(nt):
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
Number of Multi-Level Fields:
      18
                                          Temp_(K)
  3.0015399e+02  2.9913199e+02  2.9906100e+02  2.9964999e+02  3.0057800e+02
  2.9955801e+02  2.9946500e+02  2.9849100e+02  2.9925699e+02  2.9963599e+02
  2.9968701e+02  2.9900699e+02  2.9943701e+02  2.9942599e+02  2.9921500e+02
  2.9909601e+02  2.9905399e+02  2.9829501e+02  2.9901599e+02  2.9844601e+02
  2.9891800e+02  2.9808701e+02  2.9823499e+02  2.9760901e+02  2.9888400e+02
  2.9876599e+02  2.9864801e+02  2.9902899e+02  2.9970999e+02  2.9836700e+02
  2.9882599e+02  2.9958499e+02  2.9989600e+02  2.9940601e+02  2.9895499e+02
  2.9946799e+02  2.9985599e+02  2.9957700e+02  2.9949799e+02  2.9901801e+02
  2.9938599e+02  2.9891800e+02  2.9893301e+02  2.9944901e+02  2.9992300e+02
  2.9940201e+02  2.9911200e+02  2.9953201e+02  2.9948401e+02  2.9861401e+02
  2.9861499e+02  2.9908701e+02  2.9941901e+02  2.9937601e+02  2.9934698e+02
  3.0013000e+02  2.9983200e+02  2.9950201e+02  2.9914801e+02  3.0009500e+02
  3.0014401e+02  2.9971399e+02  2.9924301e+02  3.0022601e+02  2.9991699e+02
  2.9937399e+02  2.9956799e+02  2.9956900e+02  2.9943799e+02  2.9856900e+02
  2.9846500e+02  2.9909000e+02  2.9972000e+02  2.9892099e+02  2.9853400e+02
  2.9738901e+02  2.9777200e+02  2.9856299e+02  2.9921399e+02  2.9925500e+02
  2.9958301e+02  2.9988800e+02  2.9968799e+02  3.0009698e+02  3.0024200e+02
  2.9934201e+02  2.9945401e+02  2.9960199e+02  2.9953601e+02  2.9819299e+02
  2.9852499e+02  2.9972000e+02  3.0000000e+02  2.9889899e+02  2.9879501e+02
  3.0003400e+02  3.0001401e+02  2.9957599e+02  2.9912900e+02  2.9903900e+02
  2.9923099e+02  2.9898001e+02  2.9896799e+02  2.9946201e+02  2.9933401e+02
  2.9938300e+02  2.9868399e+02  2.9866000e+02  2.9842899e+02  2.9795200e+02
  2.9823700e+02  2.9942801e+02  2.9973499e+02  2.9973901e+02  2.9963800e+02
  2.9973801e+02  2.9900601e+02  2.9880801e+02  2.9885199e+02  2.9958600e+02
  2.9935699e+02  2.9873901e+02  2.9870499e+02  2.9926599e+02  2.9952802e+02
  2.9914700e+02  2.9962100e+02  3.0066000e+02  3.0083499e+02  2.9935699e+02
  2.9939301e+02  2.9996201e+02  3.0013501e+02  2.9968399e+02  2.9956000e+02
  3.0002301e+02  3.0017001e+02  2.9976700e+02  2.9947601e+02  3.0013800e+02
  3.0042801e+02  3.0001501e+02  2.9962799e+02  2.9933600e+02  2.9931400e+02
  2.9937399e+02  2.9963199e+02  2.9988599e+02  2.9949200e+02  2.9900400e+02
  2.9945801e+02  2.9964801e+02  3.0001199e+02  2.9928201e+02  2.9907001e+02
  3.0000900e+02  3.0014600e+02  2.9952499e+02  2.9960300e+02  3.0035901e+02
  3.0063300e+02  2.9995001e+02  2.9936801e+02  2.9857501e+02  2.9851401e+02
  2.9827701e+02  2.9797198e+02  2.9936801e+02  2.9958801e+02  2.9937100e+02
  2.9926801e+02  2.9950101e+02  2.9930701e+02  2.9931201e+02  2.9909201e+02
  2.9930301e+02  2.9975000e+02  2.9939200e+02  2.9914999e+02  2.9980801e+02
  2.9985800e+02  2.9906100e+02  2.9890302e+02  2.9860800e+02  2.9894199e+02
  2.9853000e+02  2.9892999e+02  2.9975601e+02  3.0034601e+02  2.9973300e+02
  2.9992599e+02  3.0047900e+02  3.0110599e+02  2.9961200e+02  3.0001099e+02
  2.9938599e+02  2.9977301e+02  2.9919800e+02  2.9906400e+02  2.9966000e+02
  2.9952200e+02  2.9920801e+02  2.9881601e+02  2.9930701e+02  3.0017200e+02
  2.9979599e+02  2.9973001e+02  3.0012601e+02  3.0068900e+02  2.9986099e+02
